Drug Name,Generic Name,Brand Name,Company Name,Therapy Area,Indication,Development Stage,Drug Geography
andecaliximab,andecaliximab,,Gilead Sciences Inc,Gastrointestinal, Crohn's Disease (Regional Enteritis); Ulcerative Colitis,Discontinued,Global
"Antibodies to Inhibit Heparanase for Alopecia, Colitis, Diabetic Nephropathy, Bone Marrow Transplant Rejection and Oncology",,,FairJourney Biologics SA,Oncology,,Inactive,Global
"Antibodies to Inhibit Heparanase for Alopecia, Colitis, Diabetic Nephropathy, Bone Marrow Transplant Rejection and Oncology",,,The Rappaport Institute,Dermatology, Alopecia,Inactive,Global
"Antibodies to Inhibit Heparanase for Alopecia, Colitis, Diabetic Nephropathy, Bone Marrow Transplant Rejection and Oncology",,,The Rappaport Institute,Gastrointestinal, Colitis,Inactive,Global
"Antibodies to Inhibit Heparanase for Alopecia, Colitis, Diabetic Nephropathy, Bone Marrow Transplant Rejection and Oncology",,,The Rappaport Institute,Immunology, Bone Marrow Transplant Rejection,Inactive,Global
"Antibodies to Inhibit Heparanase for Alopecia, Colitis, Diabetic Nephropathy, Bone Marrow Transplant Rejection and Oncology",,,The Rappaport Institute,Metabolic Disorders, Diabetic Nephropathy,Inactive,Global
Antisense Oligonucleotide to Antagonize NRP1 for Ophthalmology,,,Secarna Pharmaceuticals GmbH & Co KG,Ophthalmology,,Inactive,Global
Antisense RNAi Oligonucleotide to Inhibit Angiopoietin 2 for Acute Lung Injury,,,Alnylam Pharmaceuticals Inc,Respiratory, Acute Lung Injury,Inactive,Global
apricoxib,apricoxib,Capoxigem,Adastra Pharmaceuticals Inc,Immunology, Inflammation,Inactive,Global
apricoxib,apricoxib,Capoxigem,Adastra Pharmaceuticals Inc,Oncology, Human Epidermal Growth Factor Receptor 2 Positive Breast Cancer (HER2+ Breast Cancer); Non-Small Cell Lung Cancer; Pancreatic Cancer,Inactive,Global
apricoxib,apricoxib,Capoxigem,Adastra Pharmaceuticals Inc,Central Nervous System, Pain,Inactive,Global
APX-004,,,Apexigen Inc,Oncology,,Inactive,Global
ART-101,,,ArtGen Inc,Cardiovascular, Peripheral Arterial Disease (PAD)/ Peripheral Vascular Disease (PVD),Inactive,Global
ART-160,,,Teva Pharmaceutical Industries Ltd,Oncology, Solid Tumor,Inactive,Global
atiprimod,atiprimod[INN],,Synergy Pharmaceuticals Inc (Inactive),Oncology, Neuroendocrine Carcinoma; Refractory Multiple Myeloma; Relapsed Multiple Myeloma,Inactive,United States
atiprimod,atiprimod[INN],,Synergy Pharmaceuticals Inc (Inactive),Immunology, Rheumatoid Arthritis,Inactive,Global
AZD-2932,,,AstraZeneca Plc,Oncology, Solid Tumor,Inactive,EU
AZD-2932,,,AstraZeneca Plc,Central Nervous System, Abdominal Pain,Inactive,United States
BAY-872243,,,Bayer AG,Oncology, Advanced Malignancy,Inactive,Global
BB-201,,,Benitec Biopharma Inc,Ophthalmology, Wet (Neovascular / Exudative) Macular Degeneration,Inactive,Global
BB-202,,,Benitec Biopharma Inc,Ophthalmology, Dry (Atrophic) Macular Degeneration; Wet (Neovascular / Exudative) Macular Degeneration,Inactive,Global
Beta-LGND2,,,Oncternal Therapeutics,Metabolic Disorders, Diabetic Retinopathy; Obesity,Inactive,Global
Beta-LGND2,,,Oncternal Therapeutics,Ophthalmology, Wet (Neovascular / Exudative) Macular Degeneration,Inactive,Global
bevacizumab,bevacizumab,,Lee's Pharmaceutical Holdings Ltd,Ophthalmology, Macular Degeneration,Inactive,Global
bevacizumab biobetter,,,Prestige BioPharma Ltd,Oncology, Solid Tumor,Inactive,Global
bevacizumab biobetter,,,Ildong Pharmaceutical Co Ltd,Oncology, Solid Tumor,Inactive,Global
bevacizumab biosimilar,,,Harvest Moon Pharmaceuticals USA Inc,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Glioblastoma Multiforme (GBM); Metastatic Breast Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer,Inactive,Global
bevacizumab biosimilar,,,Zenotech Laboratories Ltd,Oncology, Human Epidermal Growth Factor Receptor 2 Negative Breast Cancer (HER2- Breast Cancer); Metastatic Colorectal Cancer,Inactive,Global
bevacizumab biosimilar,,,Jiangsu Aosaikang Pharmaceutical Co Ltd,Oncology, Glioblastoma Multiforme (GBM); Metastatic Breast Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer,Inactive,China
bevacizumab biosimilar,,,Sun Pharma Advanced Research Company Ltd,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Glioblastoma Multiforme (GBM); Metastatic Breast Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer,Inactive,Global
bevacizumab biosimilar,,,3SBio Inc,Oncology, Non-Small Cell Lung Cancer,Inactive,Global
bevacizumab biosimilar,,,3SBio Inc,Ophthalmology, Age Related Macular Degeneration,Inactive,Global
bevacizumab biosimilar,,,PharmaResearch BIO Co Ltd,Oncology, Breast Cancer; Cervical Cancer; Colorectal Cancer; Non-Small Cell Lung Cancer; Ovarian Cancer,Inactive,Global
bevacizumab biosimilar,,,Anew Oncology Inc,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Glioblastoma Multiforme (GBM); Metastatic Breast Cancer; Metastatic Colorectal Cancer; Metastatic Ovarian Cancer; Metastatic Renal Cell Carcinoma; Peritoneal Cancer; Recurrent Malignant Glioma ; Squamous Non-Small Cell Lung Cancer,Inactive,Global
bevacizumab biosimilar,,,Anew Oncology Inc,Ophthalmology, Macular Edema,Inactive,Global
bevacizumab biosimilar,,,Coherus BioSciences Inc,Oncology, Cervical Cancer; Kidney Cancer (Renal Cell Cancer); Metastatic Colorectal Cancer; Non-Small Cell Lung Cancer; Ovarian Cancer; Recurrent Glioblastoma Multiforme (GBM),Inactive,Global
bevacizumab biosimilar,,,Alteogen Inc,Oncology, Glioblastoma Multiforme (GBM); Metastatic Breast Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer,Inactive,Global
bevacizumab biosimilar,,,InSight Biopharmaceuticals Ltd (Inactive),Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Glioblastoma Multiforme (GBM); Metastatic Breast Cancer; Metastatic Colorectal Cancer; Metastatic Ovarian Cancer; Metastatic Renal Cell Carcinoma; Peritoneal Cancer; Recurrent Malignant Glioma ; Squamous Non-Small Cell Lung Cancer,Inactive,Global
bevacizumab biosimilar,,,Siam Bioscience Co Ltd,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Glioblastoma Multiforme (GBM); Metastatic Breast Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer,Inactive,Global
bevacizumab biosimilar,,,United BioPharma Inc,Oncology, Colorectal Cancer,Inactive,Global
bevacizumab biosimilar,,,Mabion SA,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Glioblastoma Multiforme (GBM); Metastatic Breast Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer,Inactive,Global
bevacizumab biosimilar,,,Protheragen Inc,Oncology, Colorectal Cancer,Inactive,Global
bevacizumab biosimilar,,,Kashiv BioSciences LLC,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Glioblastoma Multiforme (GBM); Metastatic Breast Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer,Inactive,Global
bevacizumab biosimilar,,,STC Biologics Inc,Oncology, Glioblastoma Multiforme (GBM); Metastatic Breast Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer,Inactive,Global
bevacizumab biosimilar,,,Panacea Biotec Ltd,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Glioblastoma Multiforme (GBM); Metastatic Breast Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer,Inactive,Global
bevacizumab biosimilar,,,EB Sub Inc,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Glioblastoma Multiforme (GBM); Metastatic Breast Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer,Inactive,Global
bevacizumab biosimilar,,,AlphaMab Co Ltd,Oncology,,Inactive,Global
bevacizumab biosimilar,,,PlantForm Corp,Oncology, Colorectal Cancer,Inactive,Global
bevacizumab SR,,,Critical Pharmaceuticals Ltd (Inactive),Ophthalmology, Age Related Macular Degeneration,Inactive,Global
bevacizumab SR,,,Ocular Therapeutix Inc,Metabolic Disorders, Diabetic Macular Edema,Inactive,Global
bevacizumab SR,,,Ocular Therapeutix Inc,Ophthalmology, Retinal Vein Occlusion; Wet (Neovascular / Exudative) Macular Degeneration,Inactive,Global
bevasiranib sodium,bevasiranib sodium,,Phio Pharmaceuticals Corp,Ophthalmology,,Inactive,Global
bevasiranib sodium,bevasiranib sodium,,OPKO Health Inc,Metabolic Disorders, Diabetic Macular Edema; Diabetic Retinopathy,Inactive,Global
bevasiranib sodium,bevasiranib sodium,,OPKO Health Inc,Ophthalmology, Age Related Macular Degeneration,Discontinued,Global
Bi-specific Monoclonal Antibodies to Inhibit CXCL-12 and VEGF for Renal Cell Carcinoma,,,Cytovia Holdings Inc,Oncology, Renal Cell Carcinoma,Inactive,Global
BioBypass-CAD,,,Precigen Inc,Cardiovascular, Coronary Artery Disease (CAD) (Ischemic Heart Disease),Inactive,Global
Biosimilar to Inhibit VEGF for Non-Small Cell Lung Cancer,,,3SBio Inc,Oncology, Non-Small Cell Lung Cancer,Inactive,Global
BIW-8556,,,Kyowa Kirin Co Ltd,Oncology, Breast Cancer; Colon Cancer,Inactive,Global
BL-012,,,Beijing Labsolutions Pharmaceuticals Co Ltd,Oncology,,Inactive,Global
BL-2050,,,BioLineRx Ltd,Cardiovascular, Peripheral Arterial Disease (PAD)/ Peripheral Vascular Disease (PVD),Inactive,Global
BMS-817378,,,Simcere Pharmaceutical Group Ltd,Oncology,,Inactive,China
BMS-817378,,,Bristol-Myers Squibb Co,Oncology," Esophageal Cancer; Gastric Cancer; Head And Neck Cancer Squamous Cell Carcinoma; Hormone Refractory (Castration Resistant, Androgen-Independent) Prostate Cancer; Solid Tumor",Inactive,Global
BO-011,,,Highlight Therapeutics SL,Oncology, Colon Cancer; Lung Cancer; Melanoma; Pancreatic Cancer,Inactive,Global
Bryosomes,,,Aphios Corp,Oncology, Esophageal Cancer,Inactive,Global
bucillamine,bucillamine [INN],,Keystone Biomedical Inc (Inactive),Cardiovascular, Ischemia; Reperfusion Injury,Inactive,Global
carlumab,carlumab,,Johnson & Johnson,Oncology, Pancreatic Cancer,Inactive,United States
carlumab,carlumab,,Johnson & Johnson,Gastrointestinal, Inflammatory Bowel Disease,Inactive,Global
carlumab,carlumab,,Johnson & Johnson,Respiratory, Idiopathic Pulmonary Fibrosis,Discontinued,Global
carlumab,carlumab,,Johnson & Johnson,Oncology," Metastatic Hormone Refractory (Castration Resistant, Androgen-Independent) Prostate Cancer; Ovarian Cancer; Solid Tumor",Discontinued,Global
CBI-101,,,"Carolina BioPharm, Inc. (Inactive)",Oncology, Bone Sarcoma; Breast Cancer; Lung Cancer; Soft Tissue Sarcoma,Inactive,Global
CCX-662,,,ChemoCentryx Inc,Oncology, Glioblastoma Multiforme (GBM),Inactive,Global
Cell Therapy for Critical Limb Ischemia,,,University Hospital of Reims,Cardiovascular, Critical Limb Ischemia,Inactive,Global
CIGB-166,,,Center for Genetic Engineering and Biotechnology,Oncology,,Inactive,Global
CIGB-166,,,Center for Genetic Engineering and Biotechnology,Ophthalmology, Age Related Macular Degeneration,Inactive,Global
cimetidine,cimetidine,,Mayne Pharma Group Ltd,Gastrointestinal,,Inactive,Global
CLT-002,,,Charlesson LLC,Metabolic Disorders, Diabetic Retinopathy,Inactive,Global
CLT-002,,,Charlesson LLC,Ophthalmology, Age Related Macular Degeneration; Ocular Inflammation,Inactive,Global
CLT-003,,,Charlesson LLC,Ophthalmology, Macular Edema; Wet (Neovascular / Exudative) Macular Degeneration,Inactive,United States
CLT-003,,,Charlesson LLC,Metabolic Disorders, Diabetic Macular Edema,Inactive,United States
CLT-005,,,Charlesson LLC,Metabolic Disorders, Diabetic Retinopathy,Inactive,United States
CLT-005,,,Charlesson LLC,Ophthalmology, Dry (Atrophic) Macular Degeneration; Wet (Neovascular / Exudative) Macular Degeneration,Inactive,United States
CLT-010,,,Charlesson LLC,Ophthalmology,,Inactive,Global
CLT-010,,,Charlesson LLC,Oncology,,Inactive,Global
CLT-01001,,,Charlesson LLC,Oncology,,Inactive,Global
CLT-01001,,,Charlesson LLC,Metabolic Disorders, Diabetic Retinopathy,Inactive,Global
CLT-01007,,,Charlesson LLC,Metabolic Disorders, Diabetic Retinopathy,Inactive,Global
CLT-01007,,,Charlesson LLC,Oncology,,Inactive,Global
CLT-01012,,,Charlesson LLC,Metabolic Disorders, Diabetic Retinopathy,Inactive,Global
CLT-01012,,,Charlesson LLC,Oncology,,Inactive,Global
CLT-28643,,,Clanotech AB,Ophthalmology, Choroidal Neovascularization; Retinopathy Of Prematurity; Wet (Neovascular / Exudative) Macular Degeneration,Inactive,Global
CLT-28643,,,Clanotech AB,Respiratory, Pulmonary Fibrosis,Inactive,Global
CLT-28643,,,Clanotech AB,Dermatology, Scar,Inactive,EU; United States
CS-3158,,,Shenzhen Chipscreen Biosciences Co Ltd,Oncology, Breast Cancer; Colorectal Cancer; Lung Cancer; Solid Tumor,Inactive,Global
CTP-221,,,Concert Pharmaceuticals Inc,Oncology, Blood Cancer; Multiple Myeloma (Kahler Disease); Myelodysplastic Syndrome,Inactive,Global
CTX-033,,,CytomX Therapeutics Inc,Oncology, Pancreatic Cancer,Inactive,Global
CVE-199,,,Chugai Pharmaceutical Co Ltd,Oncology, Neuroblastoma,Inactive,Global
CVX-045,,,Pfizer Inc,Oncology, Advanced Malignancy; Solid Tumor,Inactive,Global
CYC-116,,,Cyclacel Pharmaceuticals Inc,Oncology, Breast Cancer; Colorectal Cancer; Pancreatic Cancer; Solid Tumor,Inactive,United States
DC-101,,,Eli Lilly and Co,Oncology, Hepatocellular Carcinoma; Kidney Cancer (Renal Cell Cancer); Neuroblastoma; Renal Cell Carcinoma; Small-Cell Lung Cancer,Inactive,Global
DC-101,,,Eli Lilly and Co,Ophthalmology, Retinopathy,Inactive,Global
deferoxamine,deferoxamine,,DiaMedica Therapeutics Inc,Central Nervous System, Dementia Associated With Alzheimer's Disease,Inactive,Global
DEL-1 antibody,,,Bristol-Myers Squibb Co,Oncology,,Inactive,Global
DFN-529,,,Diffusion Pharmaceuticals Inc,Musculoskeletal Disorders, Dupuytren Contracture,Inactive,Global
DFN-529,,,Diffusion Pharmaceuticals Inc,Metabolic Disorders, Diabetic Retinopathy,Inactive,Global
DFN-529,,,Diffusion Pharmaceuticals Inc,Genito Urinary System And Sex Hormones, Kidney Fibrosis,Inactive,Global
DFN-529,,,Diffusion Pharmaceuticals Inc,Toxicology, Radiation Injury,Inactive,Global
DFN-529,,,Diffusion Pharmaceuticals Inc,Ophthalmology, Wet (Neovascular / Exudative) Macular Degeneration,Inactive,United States
DFN-529,,,Diffusion Pharmaceuticals Inc,Infectious Disease, Human Immunodeficiency Virus (HIV) Infections (AIDS),Inactive,Global
DFN-529,,,Diffusion Pharmaceuticals Inc,Respiratory, Idiopathic Pulmonary Fibrosis,Inactive,Global
DFN-529,,,Diffusion Pharmaceuticals Inc,Immunology, Psoriasis,Inactive,Global
DFN-529,,,Diffusion Pharmaceuticals Inc,Central Nervous System, Epilepsy; Huntington Disease; Parkinson's Disease,Inactive,Global
DFN-529,,,Diffusion Pharmaceuticals Inc,Oncology, Glioblastoma Multiforme (GBM),Inactive,United States
DFN-529,,,Diffusion Pharmaceuticals Inc,Oncology, Breast Cancer; Lung Cancer; Prostate Cancer,Inactive,Global
DFN-529,,,Diffusion Pharmaceuticals Inc,Ophthalmology, Proliferative Vitreoretinopathy (PVR),Inactive,Global
DFN-529,,,Diffusion Pharmaceuticals Inc,Dermatology, Actinic (Solar) Keratosis; Alopecia; Atopic Dermatitis (Atopic Eczema); Bullous Pemphigoid; Keloids; Rosacea,Inactive,Global
DLX-903,,,Kuur Therapeutics Ltd,Oncology,,Inactive,Global
DM-512,,,Dermadis SAS,Immunology, Psoriasis,Inactive,Global
DN-9693,,,Daiichi Sankyo Co Ltd,Oncology,,Inactive,Global
Drug to Activate EGF-Like-Domain Multiple 7 for Oncology and Diabetic Retinopathy,,,Stanford University,Metabolic Disorders, Diabetic Retinopathy,Inactive,Global
Drug to Activate EGF-Like-Domain Multiple 7 for Oncology and Diabetic Retinopathy,,,Stanford University,Oncology,,Inactive,Global
Drug to Inhibit Tyrosine Kinase for AMD,,,Allergan Ltd,Ophthalmology, Age Related Macular Degeneration,Inactive,Global
Drug to Inhibit VEGFR/PDGFR for Oncology,,,Beta Pharma Inc,Oncology,,Inactive,Global
"Drug to Inhibit VEGFR1, VEGFR2 and VEGFR3 for Age Related Macular Degeneration",,,AVEO Pharmaceuticals Inc,Ophthalmology, Age Related Macular Degeneration,Inactive,Global
Drug to Inhibit VEGFR2 for Age Related Macular Degeneration,,,Allostera Pharma Inc. (Inactive),Ophthalmology, Age Related Macular Degeneration,Inactive,Global
Drugs to Inhibit HIF1 Alpha for Obesity and Type 2 Diabetes,,,National Cancer Institute US,Metabolic Disorders, Obesity; Type 2 Diabetes,Inactive,Global
Drugs to Inhibit VEGF and ANG 2 for Age Related Macular Degeneration,,,Ambrx Biopharma Inc,Ophthalmology, Age Related Macular Degeneration,Inactive,Global
E-804,,,Hallym University Medical Center,Oncology, Colon Cancer,Inactive,Global
EG-00144,,,Trizell Ltd,Oncology, Solid Tumor,Inactive,Global
EG-01257,,,Trizell Ltd,Oncology, Lung Cancer,Inactive,Global
EG-013,,,Trizell Ltd,Women's Health, Intrauterine Growth Restriction,Inactive,Global
EG-014,,,Trizell Ltd,Oncology, Solid Tumor,Inactive,Global
EG-015,,,Trizell Ltd,Dermatology, Wounds,Inactive,Global
EG-016,,,Trizell Ltd,Cardiovascular, Peripheral Arterial Disease (PAD)/ Peripheral Vascular Disease (PVD),Inactive,Global
EG-3287,,,Trizell Ltd,Oncology, Solid Tumor,Inactive,Global
EI-014,,,Elixiron Immunotherapeutics Inc,Oncology, Hepatocellular Carcinoma,Inactive,Global
ELB-012,,,Elsalys Biotech SA,Ophthalmology, Neovascular Glaucoma; Retinopathy,Inactive,Global
elpamotide,elpamotide [INN],,OncoTherapy Science Inc,Oncology, Bile Duct Cancer (Cholangiocarcinoma) ; Pancreatic Cancer; Solid Tumor,Inactive,Japan
EM-400,,,Emiliem Inc,Undisclosed, Unspecified,Inactive,Global
Endothelin-1,,,China Sky One Medical Inc,Oncology,,Inactive,Global
ENV-1305,,,Envisia Therapeutics Inc,Ophthalmology, Wet (Neovascular / Exudative) Macular Degeneration,Inactive,Global
ESBA-903 SR,,,Novartis AG,Ophthalmology, Age Related Macular Degeneration,Inactive,Global
EW-A-401,,,Sangamo Therapeutics Inc,Cardiovascular, Critical Limb Ischemia; Intermittent Claudication; Peripheral Arterial Disease (PAD)/ Peripheral Vascular Disease (PVD),Inactive,Global
F-2K3,,,Suzhou Stainwei Biotech Inc,Ophthalmology, Age Related Macular Degeneration,Inactive,Global
fenretinide,fenretinide,,ReVision Therapeutics Inc,Ophthalmology, Choroidal Neovascularization; Geographic Atrophy; Wet (Neovascular / Exudative) Macular Degeneration,Inactive,Global
FG-4497,,,FibroGen Inc,Metabolic Disorders, Obesity,Inactive,Global
FG-4497,,,FibroGen Inc,Central Nervous System, Cerebral Edema; Traumatic Brain Injury,Inactive,Global
FG-4497,,,FibroGen Inc,Immunology, Kidney Transplant Rejection,Inactive,Global
FG-4497,,,FibroGen Inc,Genito Urinary System And Sex Hormones, Acute Renal Failure (ARF) (Acute Kidney Injury),Inactive,Global
FP-1039,,,Five Prime Therapeutics Inc,Oncology, Endometrial Cancer; Malignant Pleural Mesothelioma; Squamous Non-Small Cell Lung Cancer,Inactive,Global
Gene Therapy to Activate FLT1 for Brain Arteriovenous Malformation,,,BioMarin Pharmaceutical Inc,Central Nervous System, Brain Hemorrhage,Inactive,Global
Gene Therapy to Activate IL-12 for Head and Neck Cancer Squamous Cell Carcinoma,,,Dana-Farber Cancer Institute Inc,Oncology, Head And Neck Cancer Squamous Cell Carcinoma; Recurrent Head And Neck Cancer Squamous Cell Carcinoma,Inactive,Global
